Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	07	08	09	10	11	12
26389306..26389592	NC_007118.7	26389306	26389592		si:dkey-3k24.5	si:dkey-3k24.5	No description	-	allgene	overlapping	0	0.0	1.4444445371627808	0.9722222685813904	0.292397677898407	0.7861635684967041	0.8771929740905762
29042461..29042579	NC_007118.7	29042461	29042579		thap11	thap11	No description	-	allgene	overlapping	0	0.8370535969734192	0.0	1.6129032373428345	0.0	0.0	0.0
29164485..29164556	NC_007118.7	29164485	29164556		exosc6	exosc6	No description	-	allgene	overlapping	0	0.0	2.0833334922790527	1.25	0.0	0.0	7.142857074737549
33880372..33880433	NC_007118.7	33880372	33880433		rxfp3.3a1	rxfp3.3a1	No description	-	allgene	overlapping	0	1.1904762983322144	0.0	2.0833332538604736	0.0	0.0	0.0
34927802..34927955	NC_007118.7	34927802	34927955		nfatc3a	nfatc3a	No description	-	allgene	overlapping	0	1.010101079940796	1.2820513248443604	0.0	0.0	0.0	0.0
37477257..37477328	NC_007118.7	37477257	37477328		null					Not found	0	2.585034132003784	2.5	0.0	2.6315789222717285	2.6315789222717285	0.0
39738621..39738710	NC_007118.7	39738621	39738710		tada2b	tada2b	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
40884132..40884437	NC_007118.7	40884132	40884437		shha	shha	No description	+	allgene	overlapping	0	0.0	2.5141243934631348	2.1857924461364746	0.43103447556495667	0.0	2.222222328186035
47850201..47850322	NC_007118.7	47850201	47850322		si:ch211-186j3.6	si:ch211-186j3.6	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	3.5714285373687744	0.0
47850389..47850556	NC_007118.7	47850389	47850556		si:ch211-186j3.6	si:ch211-186j3.6	No description	-	allgene	overlapping	0	0.0	0.6896551847457886	0.0	0.5952381491661072	1.1494253873825073	0.0
49715552..49715870	NC_007118.7	49715552	49715870		ascl1b	ascl1b	No description	+	allgene	overlapping	0	0.78125	0.0	0.0	0.7627118825912476	0.8771929740905762	0.7246377468109131
49716136..49716340	NC_007118.7	49716136	49716340		ascl1b	ascl1b	No description	+	allgene	overlapping	0	0.36231887340545654	1.9387755393981934	0.0	2.0833332538604736	2.113821268081665	0.0
50821635..50821747	NC_007118.7	50821635	50821747		per1b	per1b	No description	+	allgene	downstream	718	0.8333333730697632	0.0	3.43137264251709	6.0	0.0	2.5641026496887207
52365067..52365171	NC_007118.7	52365067	52365171		gnrhr2	gnrhr2	No description	+	allgene	overlapping	0	0.7692307829856873	1.6666666269302368	0.0	0.0	0.0	0.0
58826011..58826071	NC_007118.7	58826011	58826071		sox32	sox32	No description	-	allgene	overlapping	0	2.3809525966644287	0.0	0.9803922176361084	0.0	0.0	0.0
58989483..58989626	NC_007118.7	58989483	58989626		LOC110439952	LOC110439952	No description	-	allgene	overlapping	0	0.0	41.66666793823242	61.04166793823242	100.0	2.222222328186035	19.05328941345215
73330925..73331105	NC_007118.7	73330925	73331105		LOC571043	LOC571043	No description	+	allgene	downstream	1390	0.5	1.0	1.0227272510528564	0.0	3.4420289993286133	1.5625
7500..7865	NC_007119.7	7500	7865		LOC100537613	LOC100537613	No description	+	allgene	overlapping	0	3.861003875732422	0.0	0.0	10.526315689086914	0.0	2.3809523582458496
10791..10865	NC_007119.7	10791	10865		LOC100537613	LOC100537613	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	4.545454502105713	2.777777910232544
11407..11545	NC_007119.7	11407	11545		LOC100537613	LOC100537613	No description	+	allgene	overlapping	0	40.484127044677734	27.77777862548828	15.702381134033203	25.779966354370117	1.4492754936218262	27.500001907348633
435086..435291	NC_007119.7	435086	435291		LOC100537771	LOC100537771	No description	-	allgene	overlapping	0	0.0	0.792682945728302	0.24390244483947754	0.6097561120986938	0.9009009599685669	0.813008189201355
2576296..2576490	NC_007119.7	2576296	2576490		si:ch211-51h9.7	si:ch211-51h9.7	No description	+	allgene	overlapping	0	0.0	0.0	0.7638888955116272	0.0	0.0	0.26595744490623474
2642543..2642833	NC_007119.7	2642543	2642833		naif1	naif1	No description	+	allgene	overlapping	0	1.1414566040039062	0.7142857313156128	0.2304147630929947	0.0	0.20703935623168945	0.0
3648984..3649214	NC_007119.7	3648984	3649214		rab35b	rab35b	No description	+	allgene	overlapping	0	0.32679739594459534	1.080246925354004	0.0	0.6535947918891907	1.1627906560897827	0.3086419999599457
3649280..3649333	NC_007119.7	3649280	3649333		rab35b	rab35b	No description	+	allgene	overlapping	0	0.0	0.0	1.0	0.0	0.0	0.0
4577815..4577886	NC_007119.7	4577815	4577886		gp1bb	gp1bb	No description	-	allgene	overlapping	0	0.0	0.0	0.9523810148239136	0.0	1.6666666269302368	6.666666507720947
4577969..4578023	NC_007119.7	4577969	4578023		gp1bb	gp1bb	No description	-	allgene	overlapping	0	2.04081654548645	0.0	0.0	0.0	0.0	0.0
9119682..9119746	NC_007119.7	9119682	9119746		slc6a8	slc6a8	No description	-	allgene	overlapping	0	3.2051281929016113	0.0	1.2820513248443604	1.4492754936218262	0.0	0.0
16258844..16258914	NC_007119.7	16258844	16258914		dmrta2	dmrta2	No description	-	allgene	overlapping	0	2.6315789222717285	1.0526316165924072	0.0	3.8220553398132324	2.222222328186035	1.3157894611358643
17515506..17515655	NC_007119.7	17515506	17515655		skia	skia	No description	-	allgene	overlapping	0	0.625	1.6741071939468384	0.4464285969734192	1.1904761791229248	0.0	0.625
17515786..17515956	NC_007119.7	17515786	17515956		skia	skia	No description	-	allgene	overlapping	0	0.0	0.0	2.500000238418579	4.0	0.0	0.0
18995517..18995714	NC_007119.7	18995517	18995714		sema6bb	sema6bb	No description	-	allgene	overlapping	0	29.871795654296875	100.0	91.12044525146484	0.0	93.5897445678711	100.0
25074026..25074150	NC_007119.7	25074026	25074150		sort1b	sort1b	No description	-	allgene	overlapping	0	0.6666667461395264	0.0	0.0	0.0	0.0	0.0
25714900..25715121	NC_007119.7	25714900	25715121		tspy	tspy	No description	-	allgene	overlapping	0	0.0	0.0	0.7973422408103943	0.0	0.0	0.0
26123297..26123354	NC_007119.7	26123297	26123354		celsr3	celsr3	No description	+	allgene	overlapping	0	0.0	0.0	0.0	11.11111068725586	3.7037038803100586	5.0
27807921..27808052	NC_007119.7	27807921	27808052		capza1b	capza1b	No description	+	allgene	overlapping	0	1.7129629850387573	0.0	0.6756756901741028	2.3809523582458496	0.0	0.7575757503509521
31008348..31008574	NC_007119.7	31008348	31008574		ptgesl	ptgesl	No description	+	allgene	overlapping	0	0.5319148898124695	0.0	0.0	0.8620689511299133	2.2727272510528564	1.2962963581085205
31120223..31120365	NC_007119.7	31120223	31120365		syn1	syn1	No description	+	allgene	overlapping	0	0.0	0.0	0.7352941036224365	1.3020833730697632	0.0	0.0
40081506..40081559	NC_007119.7	40081506	40081559		lrrc75ba	lrrc75ba	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
40326963..40327150	NC_007119.7	40326963	40327150		aplnra	aplnra	No description	-	allgene	overlapping	0	0.5813953280448914	0.0	0.5813953280448914	0.0	1.9047620296478271	0.0
50190700..50190885	NC_007119.7	50190700	50190885		slc25a37	slc25a37	No description	+	allgene	overlapping	0	1.5116279125213623	0.4651162922382355	0.0	1.5503876209259033	0.6756756901741028	0.7936508655548096
54221512..54221618	NC_007119.7	54221512	54221618		trh	trh	No description	-	allgene	overlapping	0	0.0	0.0	0.0	1.9607844352722168	0.0	0.0
54282406..54283956	NC_007119.7	54282406	54283956		plxnd1	plxnd1	No description	+	allgene	downstream	904	48.61111068725586	52.68883514404297	51.710758209228516	38.440860748291016	86.41975402832031	93.66666412353516
54284857..54284939	NC_007119.7	54284857	54284939		plxnd1	plxnd1	No description	+	allgene	overlapping	0	2.3684210777282715	0.0	0.0	0.8695651888847351	1.08695650100708	0.0
54285068..54285137	NC_007119.7	54285068	54285137		plxnd1	plxnd1	No description	+	allgene	overlapping	0	0.0	2.0833332538604736	1.388888955116272	3.472222328186035	0.0	1.4492754936218262
54285410..54285627	NC_007119.7	54285410	54285627		plxnd1	plxnd1	No description	+	allgene	overlapping	0	0.6060606241226196	0.0	0.4545454680919647	1.6025640964508057	1.2345679998397827	0.0
47947..48027	NC_007120.7	47947	48027		zgc:158316	zgc:158316	No description	+	allgene	downstream	1880	0.0	0.0	0.0	0.0	0.0	0.0
48095..48192	NC_007120.7	48095	48192		zgc:158316	zgc:158316	No description	+	allgene	downstream	1715	1.948051929473877	2.5252525806427	0.0	3.0303032398223877	1.5625	0.0
263379..263565	NC_007120.7	263379	263565		pcbp2	pcbp2	No description	-	allgene	overlapping	0	0.918367326259613	0.43103447556495667	1.0416667461395264	1.1363636255264282	0.6289308667182922	0.8928571343421936
1505460..1505706	NC_007120.7	1505460	1505706		pde11a	pde11a	No description	+	allgene	overlapping	0	0.94017094373703	1.7441860437393188	0.4895104765892029	0.0	0.6410256624221802	2.5
2005056..2005306	NC_007120.7	2005056	2005306		evx2	evx2	No description	+	allgene	overlapping	0	0.5952381491661072	1.8181818723678589	0.584795355796814	0.0	0.0	0.0
2593552..2593640	NC_007120.7	2593552	2593640		sp9	sp9	No description	-	allgene	overlapping	0	0.0	0.0	1.89393949508667	1.5151516199111938	0.0	0.0
2607295..2607360	NC_007120.7	2607295	2607360		LOC103911600	LOC103911600	No description	+	allgene	overlapping	0	66.66666412353516	0.0	25.0	66.66666412353516	33.88888931274414	0.0
6660716..6660790	NC_007120.7	6660716	6660790		pou3f3a	pou3f3a	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
7538833..7539078	NC_007120.7	7538833	7539078		desma	desma	No description	-	allgene	overlapping	0	36.51960754394531	97.91666412353516	50.16666793823242	0.5128205418586731	97.4137954711914	100.0
7570720..7570872	NC_007120.7	7570720	7570872		ptprna	ptprna	No description	+	allgene	overlapping	0	46.66666793823242	0.9259259104728699	50.64393997192383	85.71428680419922	27.77777862548828	0.0
7884727..7884896	NC_007120.7	7884727	7884896		myo16	myo16	No description	+	allgene	overlapping	0	0.6896551847457886	1.4285714626312256	1.1494253873825073	0.0	0.0	0.0
9671310..9671364	NC_007120.7	9671310	9671364		gsk3b	gsk3b	No description	-	allgene	overlapping	0	11.538461685180664	0.0	1.4285714626312256	2.3809525966644287	0.0	3.7037038803100586
14152432..14152731	NC_007120.7	14152432	14152731		si:ch211-67e16.11	si:ch211-67e16.11	No description	+	allgene	overlapping	0	1.2345679998397827	0.7017543911933899	0.0	0.0	1.8867924213409424	0.48076921701431274
21723741..21724002	NC_007120.7	21723741	21724002		LOC108191313	LOC108191313	No description	+	allgene	overlapping	0	0.5128205418586731	0.4545454680919647	0.0	0.5319148898124695	0.5319148898124695	1.08695650100708
28103043..28103203	NC_007120.7	28103043	28103203		kcnh3	kcnh3	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	5.0	0.0
28274841..28275011	NC_007120.7	28274841	28275011		creb1b	creb1b	No description	-	allgene	overlapping	0	1.08695650100708	0.0	1.7204301357269287	1.6666667461395264	1.5625	0.0
32752438..32752761	NC_007120.7	32752438	32752761		olig2	olig2	No description	-	allgene	overlapping	0	0.4901961088180542	1.492537260055542	0.16339869797229767	1.3480392694473267	1.153846263885498	0.8974359631538391
34001204..34001355	NC_007120.7	34001204	34001355		null					Not found	0	100.0	100.0	100.0	95.83333587646484	58.05555725097656	43.939395904541016
38074063..38074231	NC_007120.7	38074063	38074231		cacnb4a	cacnb4a	No description	+	allgene	overlapping	0	0.0	1.2195123434066772	1.6260162591934204	1.1842105388641357	0.0	1.2195122241973877
51432284..51432389	NC_007120.7	51432284	51432389		tbr1b	tbr1b	No description	-	allgene	overlapping	0	1.1764706373214722	0.0	0.0	2.222222328186035	0.0	0.0
51432512..51432593	NC_007120.7	51432512	51432593		tbr1b	tbr1b	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
51432691..51432762	NC_007120.7	51432691	51432762		tbr1b	tbr1b	No description	-	allgene	overlapping	0	0.0	2.777777910232544	0.0	0.0	6.25	0.0
53707261..53707372	NC_007120.7	53707261	53707372		si:ch211-199f5.1	si:ch211-199f5.1	No description	+	allgene	overlapping	0	0.0	0.0	1.1494253873825073	1.6129032373428345	0.0	1.6666666269302368
53707514..53707578	NC_007120.7	53707514	53707578		si:ch211-199f5.1	si:ch211-199f5.1	No description	+	allgene	overlapping	0	3.409090995788574	0.0	0.0	0.0	0.0	1.5151516199111938
55981790..55981944	NC_007120.7	55981790	55981944		null					Not found	0	2.0634920597076416	0.4761904776096344	0.0	1.388888955116272	0.0	0.0
75450..75503	NC_007121.7	75450	75503		sim2_1	sim2_1	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
76336..76550	NC_007121.7	76336	76550		sim2_1	sim2_1	No description	+	allgene	overlapping	0	0.4545454680919647	0.0	1.442307710647583	0.6802721619606018	0.5102040767669678	1.1904761791229248
135151..135350	NC_007121.7	135151	135350		kcnj6	kcnj6	No description	-	allgene	overlapping	0	98.33333587646484	37.23684310913086	44.78070068359375	46.984127044677734	0.8547009229660034	5.9375
507572..507641	NC_007121.7	507572	507641		LOC110440081	LOC110440081	No description	+	allgene	overlapping	0	97.64705657958984	100.0	98.61111450195312	98.14814758300781	32.77777862548828	98.57142639160156
1397248..1397298	NC_007121.7	1397248	1397298		gdnfa	gdnfa	No description	+	allgene	overlapping	0	1.0416666269302368	4.310344696044922	0.0	1.0	0.0	2.17391300201416
4925027..4925116	NC_007121.7	4925027	4925116		LOC100002406	LOC100002406	No description	+	allgene	overlapping	0	0.0	0.0	0.8333333134651184	0.0	1.8181818723678589	0.0
7182217..7182290	NC_007121.7	7182217	7182290		psd3l	psd3l	No description	+	allgene	overlapping	0	0.0	3.5714285373687744	4.1666669845581055	2.5	20.370370864868164	4.1666669845581055
7564399..7564688	NC_007121.7	7564399	7564688		purg	purg	No description	+	allgene	overlapping	0	0.0	0.35211268067359924	1.8493151664733887	0.0	0.0	0.7575757503509521
15053070..15053299	NC_007121.7	15053070	15053299		si:ch211-95j8.5	si:ch211-95j8.5	No description	-	allgene	overlapping	0	2.061403512954712	0.0	0.6944444179534912	1.5350878238677979	1.1494253873825073	1.470588207244873
16036699..16036863	NC_007121.7	16036699	16036863		lmnb1	lmnb1	No description	+	allgene	overlapping	0	1.0185185670852661	0.0	0.0	0.0	0.0	0.0
20377728..20377854	NC_007121.7	20377728	20377854		null					Not found	0	97.54901885986328	70.5882339477539	90.0	34.87395095825195	98.33333587646484	66.66666412353516
20377922..20378088	NC_007121.7	20377922	20378088		null					Not found	0	97.61904907226562	50.52631759643555	95.0793685913086	81.34920501708984	100.0	19.230770111083984
21381790..21381864	NC_007121.7	21381790	21381864		null					Not found	0	0.0	1.9607844352722168	0.0	1.470588207244873	1.5384615659713745	0.0
22822682..22822742	NC_007121.7	22822682	22822742		per1a	per1a	No description	-	allgene	overlapping	0	0.0	74.0740737915039	0.0	27.166667938232422	4.1666669845581055	35.71428680419922
27223698..27223794	NC_007121.7	27223698	27223794		auts2a	auts2a	No description	-	allgene	overlapping	0	1.7857142686843872	3.5714285373687744	0.0	2.5	0.0	2.0833332538604736
28117722..28117885	NC_007121.7	28117722	28117885		med13a	med13a	No description	-	allgene	downstream	522	2.0114943981170654	0.6410256624221802	1.7857142686843872	0.0	0.0	0.7246377468109131
31624571..31624704	NC_007121.7	31624571	31624704		msantd2	msantd2	No description	+	allgene	overlapping	0	0.4608295261859894	2.2849462032318115	0.0	0.0	0.0	0.0
36633616..36633899	NC_007121.7	36633616	36633899		rsf1b.1	rsf1b.1	No description	-	allgene	overlapping	0	0.5053908228874207	0.0	0.28011205792427063	0.0	0.38461539149284363	0.0
36825713..36825784	NC_007121.7	36825713	36825784		phf12a	phf12a	No description	-	allgene	overlapping	0	1.5873017311096191	1.08695650100708	0.0	0.0	0.0	0.0
36889788..36889886	NC_007121.7	36889788	36889886		sez6a	sez6a	No description	-	allgene	overlapping	0	34.375	39.28571701049805	25.625001907348633	25.0	45.41666793823242	63.125
37025604..37025714	NC_007121.7	37025604	37025714		myo18aa	myo18aa	No description	-	allgene	overlapping	0	0.0	26.66666603088379	1.9628099203109741	5.357142925262451	60.60606002807617	100.0
37182636..37182703	NC_007121.7	37182636	37182703		ksr1a	ksr1a	No description	+	allgene	overlapping	0	0.0	1.6666666269302368	0.0	0.0	0.0	3.3333332538604736
37268628..37268923	NC_007121.7	37268628	37268923		nf1b	nf1b	No description	+	allgene	overlapping	0	2.886904716491699	0.8474577069282532	0.37037035822868347	2.5	1.8518519401550293	1.063829779624939
44357837..44357901	NC_007121.7	44357837	44357901		sbno1	sbno1	No description	-	allgene	overlapping	0	0.0	0.0	4.1666669845581055	0.0	0.0	0.0
44980943..44981134	NC_007121.7	44980943	44981134		purbb	purbb	No description	-	allgene	overlapping	0	0.4761904776096344	1.3513513803482056	0.6377550959587097	1.373626470565796	2.1929824352264404	2.5641026496887207
44981188..44981247	NC_007121.7	44981188	44981247		purbb	purbb	No description	-	allgene	overlapping	0	0.0	0.0	1.470588207244873	0.0	0.0	0.0
45031400..45031512	NC_007121.7	45031400	45031512		gnsb	gnsb	No description	+	allgene	overlapping	0	5.0	0.6410256624221802	4.010989189147949	0.0	0.0	0.0
45345584..45345685	NC_007121.7	45345584	45345685		ppiab	ppiab	No description	+	allgene	overlapping	0	3.308823585510254	0.0	0.5882353186607361	0.0	0.0	0.0
497650..497707	NC_007122.7	497650	497707		cnbpb	cnbpb	No description	-	allgene	overlapping	0	1.6666666269302368	0.0	0.0	0.0	0.0	2.5641026496887207
497764..497840	NC_007122.7	497764	497840		cnbpb	cnbpb	No description	-	allgene	downstream	9	0.0	0.0	0.0	0.0	0.0	1.6666666269302368
769617..769743	NC_007122.7	769617	769743		null					Not found	0	0.0	0.0	0.625	0.0	0.0	0.0
1871446..1871517	NC_007122.7	1871446	1871517		rbms2a	rbms2a	No description	+	allgene	overlapping	0	7.5	6.25	1.470588207244873	2.2727272510528564	0.0	0.0
1871590..1871663	NC_007122.7	1871590	1871663		rbms2a	rbms2a	No description	+	allgene	overlapping	0	0.8695651888847351	1.7857142686843872	0.0	2.0	0.0	4.761904716491699
3850748..3850878	NC_007122.7	3850748	3850878		gata2a	gata2a	No description	-	allgene	overlapping	0	2.17391300201416	0.0	0.0	1.594202995300293	0.7575758099555969	5.882352828979492
5499599..5499978	NC_007122.7	5499599	5499978		slc35e1	slc35e1	No description	+	allgene	overlapping	0	0.7207207679748535	1.2345678806304932	0.1582278460264206	2.2727272510528564	0.938967227935791	0.3731343150138855
6206282..6206488	NC_007122.7	6206282	6206488		pole4	pole4	No description	-	allgene	overlapping	0	0.0	3.125	0.8547009229660034	1.8115942478179932	0.5	0.0
11447267..11447335	NC_007122.7	11447267	11447335		null					Not found	0	68.98268127441406	65.78231048583984	52.727272033691406	49.80519485473633	45.238094329833984	81.94444274902344
12050155..12050314	NC_007122.7	12050155	12050314		socs7	socs7	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	2.2988507747650146
12050368..12050608	NC_007122.7	12050368	12050608		socs7	socs7	No description	-	allgene	overlapping	0	3.2051281929016113	0.0	1.30081307888031	1.6203703880310059	2.314814805984497	0.0
12517034..12517097	NC_007122.7	12517034	12517097		LOC100005207	LOC100005207	No description	-	allgene	overlapping	0	5.55555534362793	89.7402572631836	15.277778625488281	0.0	0.0	0.0
25328616..25328724	NC_007122.7	25328616	25328724		fam83d	fam83d	No description	+	allgene	overlapping	0	0.0	0.0	2.692307710647583	0.0	0.0	0.0
25681710..25681911	NC_007122.7	25681710	25681911		otud5b	otud5b	No description	+	allgene	overlapping	0	0.0	0.0	1.6214286088943481	1.0638298988342285	0.3174603283405304	0.0
27738288..27738342	NC_007122.7	27738288	27738342		LOC108191614	LOC108191614	No description	-	allgene	overlapping	0	0.0	2.5641026496887207	0.0	0.0	3.846153736114502	0.0
31278748..31278813	NC_007122.7	31278748	31278813		null					Not found	0	6.623376846313477	17.619047164916992	0.0	10.606060981750488	0.0	41.11111068725586
32790741..32790895	NC_007122.7	32790741	32790895		null					Not found	0	0.0	2.534562349319458	0.0	3.225806474685669	0.0	0.0
37589440..37589514	NC_007122.7	37589440	37589514		bsnb	bsnb	No description	-	allgene	overlapping	0	0.0	1.839080572128296	1.2222222089767456	1.6666666269302368	3.4482758045196533	0.0
54225..54410	NC_007123.7	54225	54410		si:ch1073-357b18.4	si:ch1073-357b18.4	No description	-	allgene	overlapping	0	0.40816327929496765	5.059524059295654	2.051020383834839	0.0	3.8888890743255615	0.9523810148239136
289863..290312	NC_007123.7	289863	290312		adprm	adprm	No description	-	allgene	overlapping	0	0.6079664826393127	0.13333334028720856	0.7426304221153259	0.7246376872062683	1.0309277772903442	1.2568305730819702
390004..390173	NC_007123.7	390004	390173		gsg1l2b	gsg1l2b	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.9285714030265808	0.0	0.8928571343421936
5459437..5459649	NC_007123.7	5459437	5459649		drd6b	drd6b	No description	+	allgene	overlapping	0	0.0	0.0	0.0	1.0752688646316528	0.0	2.032520294189453
6213673..6213855	NC_007123.7	6213673	6213855		prkg1b	prkg1b	No description	+	allgene	overlapping	0	0.0	0.0	0.0	2.2463767528533936	1.52173912525177	0.7936508655548096
7234639..7234747	NC_007123.7	7234639	7234747		ipmkb	ipmkb	No description	-	allgene	overlapping	0	0.0	3.1313133239746094	0.0	0.7575757503509521	0.0	0.0
7234809..7234913	NC_007123.7	7234809	7234913		ipmkb	ipmkb	No description	-	allgene	overlapping	0	1.1458333730697632	0.0	1.5625	0.625	0.0	0.0
7234978..7235079	NC_007123.7	7234978	7235079		ipmkb	ipmkb	No description	-	allgene	downstream	63	0.0	0.625	1.4492754936218262	0.0	0.0	1.5625
9483309..9483547	NC_007123.7	9483309	9483547		si:ch211-207i20.2	si:ch211-207i20.2	No description	-	allgene	overlapping	0	17.70833396911621	0.4761905074119568	0.7352941036224365	42.04301071166992	35.537635803222656	29.83333396911621
9703108..9703612	NC_007123.7	9703108	9703612		ppp1r9bb	ppp1r9bb	No description	+	allgene	overlapping	0	0.36549708247184753	1.9480520486831665	0.12210012972354889	1.034482717514038	0.0	0.5503144860267639
9703762..9703909	NC_007123.7	9703762	9703909		ppp1r9bb	ppp1r9bb	No description	+	allgene	overlapping	0	4.878048896789551	0.9920635223388672	0.0	0.0	0.7142857313156128	0.877193033695221
16762327..16762403	NC_007123.7	16762327	16762403		si:dkey-269i1.3	si:dkey-269i1.3	No description	-	allgene	overlapping	0	30.0	16.220239639282227	1.010101079940796	26.851852416992188	16.66666603088379	80.20833587646484
20165432..20165528	NC_007123.7	20165432	20165528		null					Not found	0	77.77777862548828	66.66666412353516	94.4775161743164	60.833335876464844	20.614036560058594	52.94117736816406
26022620..26022831	NC_007123.7	26022620	26022831		bmpr1ab	bmpr1ab	No description	-	allgene	overlapping	0	0.0	0.0	0.6000000238418579	1.5725361108779907	0.0	0.7407407760620117
27705336..27705493	NC_007123.7	27705336	27705493		cacna1g	cacna1g	No description	+	allgene	overlapping	0	1.7241380214691162	0.0	0.0	0.0	0.0	1.3157894611358643
28737110..28737334	NC_007123.7	28737110	28737334		null					Not found	0	48.730159759521484	69.19047546386719	5.0	56.80555725097656	97.36842346191406	96.21212005615234
30442519..30442591	NC_007123.7	30442519	30442591		adrb1	adrb1	No description	-	allgene	overlapping	0	0.0	0.0	0.0	2.777777910232544	0.0	3.3333334922790527
41993002..41993138	NC_007123.7	41993002	41993138		tcerg1l	tcerg1l	No description	+	allgene	overlapping	0	2.073732852935791	0.0	0.0	0.0	0.0	3.3333332538604736
44910694..44910750	NC_007123.7	44910694	44910750		adam12	adam12	No description	+	allgene	overlapping	0	0.9523810148239136	0.0	2.444444417953491	0.0	0.0	0.0
48707899..48708167	NC_007123.7	48707899	48708167		null					Not found	0	0.7352941036224365	23.484848022460938	13.793103218078613	0.0	19.191919326782227	49.39393997192383
48841766..48841871	NC_007123.7	48841766	48841871		dlg5b.1	dlg5b.1	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.6944444179534912	1.4285714626312256
48959955..48960224	NC_007123.7	48959955	48960224		LOC101884790	LOC101884790	No description	+	allgene	overlapping	0	4.281045913696289	21.296859741210938	15.086997032165527	6.066667079925537	32.29166793823242	40.52287673950195
8692..9233	NC_007124.7	8692	9233		ppp4r3b	ppp4r3b	No description	+	allgene	overlapping	0	1.013071894645691	0.957095742225647	0.7346357703208923	1.1682243347167969	0.8814103007316589	1.419753074645996
110898..111368	NC_007124.7	110898	111368		ppp1r21	ppp1r21	No description	-	allgene	overlapping	0	0.1488095372915268	0.7645260095596313	0.6968550682067871	0.7425742745399475	0.5952381491661072	1.1320754289627075
482943..483061	NC_007124.7	482943	483061		fbxo28	fbxo28	No description	+	allgene	overlapping	0	1.3020833730697632	0.0	0.0	0.0	0.0	2.873563289642334
912030..912212	NC_007124.7	912030	912212		pcsk2	pcsk2	No description	+	allgene	overlapping	0	0.37878790497779846	0.0	1.2175325155258179	1.1627906560897827	3.2407407760620117	0.877193033695221
1155589..1155720	NC_007124.7	1155589	1155720		perp	perp	No description	+	allgene	overlapping	0	0.0	4.44444465637207	0.4464285969734192	4.44444465637207	1.6129032373428345	0.0
3155482..3155588	NC_007124.7	3155482	3155588		pkdcca	pkdcca	No description	-	allgene	downstream	238	0.6060606241226196	0.0	0.6578947305679321	1.3888888359069824	1.8918918371200562	1.3888888359069824
9442540..9442674	NC_007124.7	9442540	9442674		grxcr1	grxcr1	No description	-	allgene	overlapping	0	0.7692307829856873	0.0	0.0	0.0	0.0	0.9615384340286255
9559568..9559911	NC_007124.7	9559568	9559911		wdr32	wdr32	No description	+	allgene	overlapping	0	1.3333333730697632	0.21978023648262024	0.746268630027771	0.4032258093357086	1.3661202192306519	0.2777777910232544
10261025..10261104	NC_007124.7	10261025	10261104		six3a	six3a	No description	-	allgene	overlapping	0	1.754386067390442	0.0	1.6666667461395264	0.0	0.0	0.0
13243138..13243223	NC_007124.7	13243138	13243223		fgfr3	fgfr3	No description	-	allgene	overlapping	0	0.0	1.5625	0.0	100.0	91.66666412353516	6.25
15077000..15077118	NC_007124.7	15077000	15077118		sfxn5a	sfxn5a	No description	-	allgene	overlapping	0	100.0	100.0	96.42857360839844	10.0	0.0	66.66667175292969
15142048..15142155	NC_007124.7	15142048	15142155		rab11fip5a	rab11fip5a	No description	-	allgene	overlapping	0	0.0	0.0	0.8064516186714172	2.9761905670166016	1.6666666269302368	0.0
15215832..15216020	NC_007124.7	15215832	15216020		pank2	pank2	No description	+	allgene	overlapping	0	0.0	0.4878048896789551	0.5952380895614624	1.3513513803482056	0.5813953280448914	0.5714285969734192
17144588..17144640	NC_007124.7	17144588	17144640		c13h10orf11	c13h10orf11	No description	-	allgene	overlapping	0	100.0	97.61904907226562	96.0	84.0	87.5	92.30769348144531
22421145..22421322	NC_007124.7	22421145	22421322		opn4a	opn4a	No description	+	allgene	overlapping	0	2.127659559249878	2.0337302684783936	0.686813235282898	0.0	0.0	10.0
29423392..29423779	NC_007124.7	29423392	29423779		slc18a3a	slc18a3a	No description	-	allgene	overlapping	0	0.21008405089378357	0.0	1.421864628791809	1.0144927501678467	2.5641026496887207	0.0
33117549..33117689	NC_007124.7	33117549	33117689		si:ch211-10a23.2	si:ch211-10a23.2	No description	+	allgene	overlapping	0	0.0	0.3787878751754761	0.0	0.4761905074119568	0.0	1.7857142686843872
36184160..36184531	NC_007124.7	36184160	36184531		map3k9	map3k9	No description	-	allgene	overlapping	0	0.0	0.7843137383460999	0.6523157954216003	0.3378378450870514	0.8771929740905762	4.102564334869385
